Artist,Feat,Track,File,Year
West Side Story,,Something's Coming,reso2013_2013_01_15.txt,2013
Frightened Rabbit,,Swim Until You Can't See Land,reso2013_2013_01_15.txt,2013
Holly Throsby,,Now I Love Someone,reso2013_2013_01_15.txt,2013
Snapped Ankles,,True Ecology (Shit Everywhere),reso2013_2013_01_15.txt,2013
Snapped Ankles,,I Want My Minutes Back,reso2013_2013_01_15.txt,2013
Beth Jeans Houghton & The Hooves Of Destiny,,Sweet Tooth Bird,reso2013_2013_01_15.txt,2013
Dan Deacon,,Guilford Avenue Bridge,reso2013_2013_01_15.txt,2013
Louis Armstrong,,Only You (And You Alone),reso2013_2013_01_15.txt,2013
Withered Hand,,Love In The Time Of Ecstasy,reso2013_2013_01_15.txt,2013
Kate Bush,,Hounds Of Love,reso2013_2013_01_15.txt,2013
The Wedding Present,,You Jane,reso2013_2013_01_15.txt,2013
Lcd Soundsystem,,North American Scum,reso2013_2013_01_15.txt,2013
David Byrne & St. Vincent,,I Should Watch Tv,reso2013_2013_01_15.txt,2013
Hefner,,When The Angels Play Their Drum Machines,reso2013_2013_01_15.txt,2013
James,,Sometimes,reso2013_2013_01_15.txt,2013
Grimes,,Oblivion,reso2013_2013_01_15.txt,2013
Elvis,,Are You Lonesome Tonight (Laughing),reso2013_2013_01_15.txt,2013
Emmy The Great,,Trellick Tower,reso2013_2013_01_15.txt,2013
Follies,,The God Why-Don't-You-Love-Me Blues,reso2013_2013_01_15.txt,2013
The Dirtbombs,,My Love For You,reso2013_2013_01_15.txt,2013
Elbow,,Starlings,reso2013_2013_01_15.txt,2013
Los Compesinos!,,Hello Sadness,reso2013_2013_01_15.txt,2013
Slow Club,,Giving Up On Love,reso2013_2013_01_15.txt,2013
Field Music,,She Can Do What She Wants,reso2013_2013_01_15.txt,2013
West Side Story,,I Feel Pretty,reso2013_2013_01_15.txt,2013
The Fall,,Theme From Sparta F.C.,reso2013_2013_01_15.txt,2013
Tap Tap,,100000 Thoughts,reso2013_2013_01_15.txt,2013
Lcd Soundsystem,,All My Friends,reso2013_2013_01_15.txt,2013
Frightened Rabbit,,Old Old Fashioned,reso2013_2013_01_22.txt,2013
Lcd Soundsystem,,Pow Pow,reso2013_2013_01_22.txt,2013
Stephen Sondheim,,Now You Know (From The Merrily We Roll Along 2012 Ny Cast Recording),reso2013_2013_01_22.txt,2013
Cloud Control,,There's Nothing In The Water We Can't Fight,reso2013_2013_01_22.txt,2013
Sleigh Bells,,Tell Â€˜Em,reso2013_2013_01_22.txt,2013
Howlin' Wolf,,Smokestack Lightenin',reso2013_2013_01_22.txt,2013
David Byrne & St. Vincent,,Optimist,reso2013_2013_01_22.txt,2013
The Lucksmiths,,Hiccup In Your Happiness,reso2013_2013_01_22.txt,2013
Cricket Commentary,,Jonathan Agnew/Brian Johnston,reso2013_2013_01_22.txt,2013
The Magnetic Fields,,Epitaph For My Heart,reso2013_2013_01_22.txt,2013
Dog Trumpet,,Antisocial Tendencies,reso2013_2013_01_22.txt,2013
Girl Talk,,Oh No,reso2013_2013_01_22.txt,2013
Fleet Foxes,,Helplessness Blues,reso2013_2013_01_22.txt,2013
Cloud Control,,Gold Canary,reso2013_2013_01_22.txt,2013
The Front Bottoms,,Rhode Island,reso2013_2013_01_22.txt,2013
The Lemonheads,,Being Around,reso2013_2013_01_22.txt,2013
Talking Heads,,This Must Be The Place (Naive Melody),reso2013_2013_01_22.txt,2013
Art Brut,,Modern Art,reso2013_2013_01_22.txt,2013
Darren Hanlon,,House,reso2013_2013_01_22.txt,2013
Blood Sweat & Tears,,You've Made Me So Very Happy,reso2013_2013_01_22.txt,2013
Withered Hand,,Religious Songs,reso2013_2013_01_22.txt,2013
Hodges James Smith & Crawford,,Nobody,reso2013_2013_01_22.txt,2013
The Postal Service,,We Will Become Silhouettes,reso2013_2013_01_22.txt,2013
The Go-Gos,,We Got The Beat,reso2013_2013_01_22.txt,2013
Looper,,The Ballad Of Ray Suzuki,reso2013_2013_01_22.txt,2013
Stornoway,,Zorbing,reso2013_2013_01_22.txt,2013
West Side Story,,Officer Krupke,reso2013_2013_01_22.txt,2013
Lcd Soundsystem,,Movement,reso2013_2013_01_22.txt,2013
Kate Bush,,Running Up That Hill,reso2013_2013_01_29.txt,2013
G. Love And Special Sauce,,Cold Beverage,reso2013_2013_01_29.txt,2013
Sufjan Stevens,,From The Mouth Of Gabriel,reso2013_2013_01_29.txt,2013
Gavin Osborn,,Charlie Brown,reso2013_2013_01_29.txt,2013
Glen Campbell,,Wichita Lineman,reso2013_2013_01_29.txt,2013
Tune-Yards,,Gangsta,reso2013_2013_01_29.txt,2013
The Grates,,Trampoline,reso2013_2013_01_29.txt,2013
Paul Simon,,50 Ways To Leave Your Love,reso2013_2013_01_29.txt,2013
Half Man Half Biscuit,,Paintball's Coming Home,reso2013_2013_01_29.txt,2013
The Lucksmiths,,Rue Something,reso2013_2013_01_29.txt,2013
Herman Dune,,With A Fistful Of Faith,reso2013_2013_01_29.txt,2013
Throwing Muses,,Furious,reso2013_2013_01_29.txt,2013
Super Furry Animals,,Fire In My Heart,reso2013_2013_01_29.txt,2013
Allo Darlin',,Tallulah,reso2013_2013_01_29.txt,2013
Tasmin Archer,,Sleeping Satellite,reso2013_2013_01_29.txt,2013
Lcd Soundsystem,,Dance Yrself Clean,reso2013_2013_01_29.txt,2013
Sleigh Bells,,Rill Rill,reso2013_2013_01_29.txt,2013
Paul Simon,,You Can Call Me Al,reso2013_2013_01_29.txt,2013
Adult,,Helen Bach,reso2013_2013_01_29.txt,2013
Totally Enormous Extinct Dinosaurs,,Household Goods,reso2013_2013_01_29.txt,2013
Bjó§Rk,,Violently Happy,reso2013_2013_01_29.txt,2013
The Beautiful South,,You Keep It All In,reso2013_2013_01_29.txt,2013
Darren Hayman,,That's Not What She's Like,reso2013_2013_01_29.txt,2013
Jeffrey Lewis,,Moving,reso2013_2013_01_29.txt,2013
Talking Heads,,Take Me To The River,reso2013_2013_01_29.txt,2013
Kings Of Convenience,,I'd Rather Dance With You,reso2013_2013_01_29.txt,2013
Friendly Fires,,Photobooth,reso2013_2013_01_29.txt,2013
The Guild League,,Scientists,reso2013_2013_01_29.txt,2013
Grimes,,Genesis,reso2013_2013_01_29.txt,2013
Ivor Cutler,,I'm Happy,reso2013_2013_01_29.txt,2013
Lcd Soundsystem,,Losing My Edge,reso2013_2013_02_05.txt,2013
The Front Bottoms,,Maps,reso2013_2013_02_05.txt,2013
Talking Heads,,Once In A Lifetime,reso2013_2013_02_05.txt,2013
West Side Story,,Something's Coming,reso2013_2013_02_05.txt,2013
Frightened Rabbit,,Swim Until You Can't See Land,reso2013_2013_02_05.txt,2013
Holly Throsby,,Now I Love Someone,reso2013_2013_02_05.txt,2013
Snapped Ankles,,True Ecology (Shit Everywhere),reso2013_2013_02_05.txt,2013
Snapped Ankles,,I Want My Minutes Back,reso2013_2013_02_05.txt,2013
Beth Jeans Houghton & The Hooves Of Destiny,,Sweet Tooth Bird,reso2013_2013_02_05.txt,2013
Dan Deacon,,Guilford Avenue Bridge,reso2013_2013_02_05.txt,2013
Louis Armstrong,,Only You (And You Alone),reso2013_2013_02_05.txt,2013
Withered Hand,,Love In The Time Of Ecstasy,reso2013_2013_02_05.txt,2013
Kate Bush,,Hounds Of Love,reso2013_2013_02_05.txt,2013
The Wedding Present,,You Jane,reso2013_2013_02_05.txt,2013
Lcd Soundsystem,,North American Scum,reso2013_2013_02_05.txt,2013
David Byrne & St. Vincent,,I Should Watch Tv,reso2013_2013_02_05.txt,2013
Hefner,,When The Angels Play Their Drum Machines,reso2013_2013_02_05.txt,2013
James,,Sometimes,reso2013_2013_02_05.txt,2013
Grimes,,Oblivion,reso2013_2013_02_05.txt,2013
Elvis,,Are You Lonesome Tonight (Laughing),reso2013_2013_02_05.txt,2013
Emmy The Great,,Trellick Tower,reso2013_2013_02_05.txt,2013
Follies,,The God Why-Don't-You-Love-Me Blues,reso2013_2013_02_05.txt,2013
The Dirtbombs,,My Love For You,reso2013_2013_02_05.txt,2013
Elbow,,Starlings,reso2013_2013_02_05.txt,2013
Los Compesinos!,,Hello Sadness,reso2013_2013_02_05.txt,2013
Slow Club,,Giving Up On Love,reso2013_2013_02_05.txt,2013
Field Music,,She Can Do What She Wants,reso2013_2013_02_05.txt,2013
West Side Story,,I Feel Pretty,reso2013_2013_02_05.txt,2013
The Fall,,Theme From Sparta F.C.,reso2013_2013_02_05.txt,2013
Tap Tap,,100000 Thoughts,reso2013_2013_02_05.txt,2013
Lcd Soundsystem,,All My Friends,reso2013_2013_02_05.txt,2013
Tune-Yards,,My Country,reso2013_2013_02_12.txt,2013
I Am Kloot,,Bigger Wheels,reso2013_2013_02_12.txt,2013
Eels,,Peach Blossom,reso2013_2013_02_12.txt,2013
The Kinks,,Lola (Live),reso2013_2013_02_12.txt,2013
Emmy The Great,,The Easter Parade,reso2013_2013_02_12.txt,2013
Yeasayer,,Fingers Never Bleed,reso2013_2013_02_12.txt,2013
The Mountain Goats,,Heretic Pride,reso2013_2013_02_12.txt,2013
Kings Of Convenience,,Toxic Girl,reso2013_2013_02_12.txt,2013
Amateur Best,,Pleased,reso2013_2013_02_12.txt,2013
The Lucksmiths,,How We Met,reso2013_2013_02_12.txt,2013
Prinzhorn Dance School,,Happy In Bits,reso2013_2013_02_12.txt,2013
Johnny Cash,,The First Time Ever I Saw Your Face,reso2013_2013_02_12.txt,2013
The Stranglers,,Peaches,reso2013_2013_02_12.txt,2013
Art Brut,,Emily Kane,reso2013_2013_02_12.txt,2013
Sky Larkin,,Year Dot,reso2013_2013_02_12.txt,2013
Blood Sweat & Tears,,Spinng Wheel,reso2013_2013_02_12.txt,2013
The Front Bottoms,,Looking Like You Just Woke Up,reso2013_2013_02_12.txt,2013
Rem,,Nightswimming,reso2013_2013_02_12.txt,2013
Grimes,,Genesis,reso2013_2013_02_12.txt,2013
Super Furry Animals,,Northern Lites,reso2013_2013_02_12.txt,2013
Joanna Newsom,,Bridges And Balloons,reso2013_2013_02_12.txt,2013
Deacon Blue,,Love And Regret,reso2013_2013_02_12.txt,2013
I'm From Barcelona,,Charlie Parker,reso2013_2013_02_12.txt,2013
The Magnetic Fields,,I Don't Believe You,reso2013_2013_02_12.txt,2013
Lcd Soundsystem,,Drunk Girls,reso2013_2013_02_12.txt,2013
Holly Throsby,,Things Between People,reso2013_2013_02_12.txt,2013
Pulp,,A Little Soul,reso2013_2013_02_12.txt,2013
Iggy Pop,,I Wanna Be Your Dog,reso2013_2013_02_12.txt,2013
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,reso2013_2013_02_19.txt,2013
Joe Gideon & The Shark,,Snake Candy,reso2013_2013_02_19.txt,2013
Veronica Falls,,Tell Me,reso2013_2013_02_19.txt,2013
Dawn Mccarthy & Bonnie "Prince" Billy,,Poems Prayers And Promises,reso2013_2013_02_19.txt,2013
Pere Ubu,,Musicians Are Scum,reso2013_2013_02_19.txt,2013
Best Coast,,Boyfriend,reso2013_2013_02_19.txt,2013
Nick Cave And The Bad Seeds,,Wide Lovely Eyes,reso2013_2013_02_19.txt,2013
Pulp,,Something Changed,reso2013_2013_02_19.txt,2013
Darren Hanlon,,The Last Night Of Not Knowing You,reso2013_2013_02_19.txt,2013
Doldrums,,She Is The Wave,reso2013_2013_02_19.txt,2013
Wicked,,Defying Gravity,reso2013_2013_02_19.txt,2013
Rem,,Losing My Religion,reso2013_2013_02_19.txt,2013
Benjamin Shaw,,The Birds Chirp And The Sun Shines,reso2013_2013_02_19.txt,2013
The Revival Hour,,Control,reso2013_2013_02_19.txt,2013
Vcmg,,Lowly,reso2013_2013_02_19.txt,2013
The Mountain Goats,,No Children,reso2013_2013_02_19.txt,2013
Lcd Soundsystem,,Time To Get Away,reso2013_2013_02_19.txt,2013
Guillemots,,Made Up Love Song #43,reso2013_2013_02_19.txt,2013
Dogbowl,,Going Out On A Date (With A Girl That You Like),reso2013_2013_02_19.txt,2013
Dogbowl,,Hello Hellen,reso2013_2013_02_19.txt,2013
Sir Mix-A-Lot,,Baby Got Back,reso2013_2013_02_19.txt,2013
Four Tet,,As Serious As Your Life,reso2013_2013_02_19.txt,2013
Hefner,,When The Angels Play Their Drum Machines,reso2013_2013_02_19.txt,2013
Talking Heads,,Cities,reso2013_2013_02_19.txt,2013
R. Kelly,,Ignition (Remix),reso2013_2013_02_19.txt,2013
Matmos,,Mental Radio,reso2013_2013_02_19.txt,2013
The Postal Service,,Such Great Heights,reso2013_2013_02_19.txt,2013
The Reindeer Section,,Your Sweet Voice,reso2013_2013_02_19.txt,2013
Vampire Weekend,,Cousins,reso2013_2013_02_19.txt,2013
Darwin Deez,,Chelsea's Hotel,reso2013_2013_02_19.txt,2013
Darren Hanlon,,The People Who Wave At Trains,reso2013_2013_02_26.txt,2013
Magnetic Fields,,Nothing Matters When We're Dancing,reso2013_2013_02_26.txt,2013
Ian Dury And The Blockheads,,Spasticus Autisticus,reso2013_2013_02_26.txt,2013
Dan Le Sac Vs Scroobius Pip,,The Beat That My Heart Skipped,reso2013_2013_02_26.txt,2013
King Krule,,Bleak Bake,reso2013_2013_02_26.txt,2013
White Stripes,,I Want To Be The Boy,reso2013_2013_02_26.txt,2013
Sleigh Bells,,Riot Rhythm,reso2013_2013_02_26.txt,2013
Josiah Wolf,,Master Cleanse (California),reso2013_2013_02_26.txt,2013
Suede,,Animal Nitrate,reso2013_2013_02_26.txt,2013
Holly Throsby,,Heart Divided,reso2013_2013_02_26.txt,2013
Cloud Control,,This Is What I Said,reso2013_2013_02_26.txt,2013
The Lucksmiths,,Great Lengths,reso2013_2013_02_26.txt,2013
Jeffrey Lewis,,To Be Objectified,reso2013_2013_02_26.txt,2013
Lcd Soundsystem,,Beat Connection,reso2013_2013_02_26.txt,2013
Sufjan Stevens,,Chicago,reso2013_2013_02_26.txt,2013
Ema,,Breakfast,reso2013_2013_02_26.txt,2013
Withered Hand,,Cornflake,reso2013_2013_02_26.txt,2013
Emf,,Perfect Day,reso2013_2013_02_26.txt,2013
The Weepies,,Painting By Chagall,reso2013_2013_02_26.txt,2013
Simon & Garfunkel,,For Emily Whenever I May Find Her,reso2013_2013_02_26.txt,2013
Tu Fawning,,Blood Stains,reso2013_2013_02_26.txt,2013
Gavin Osborn,,Fm2030,reso2013_2013_02_26.txt,2013
The Wonder Stuff,,Don't Let Me Down Gently,reso2013_2013_02_26.txt,2013
The Xx,,Vcr (Four Tet Remix),reso2013_2013_02_26.txt,2013
Nirvana,,Territorial Pissings,reso2013_2013_02_26.txt,2013
SinéAd O'connor,,The Emperor's New Clothes,reso2013_2013_02_26.txt,2013
Bjó§Rk,,Big Time Sensuality,reso2013_2013_02_26.txt,2013
Mj Hibbett & The Validators,,Better Things To Do,reso2013_2013_02_26.txt,2013
Ballboy,,I Lost You But I Found Country Music,reso2013_2013_02_26.txt,2013
Ian Dury And The Blockheads,,Clever Trevor,reso2013_2013_03_05.txt,2013
Liars,,A Ring On Every Finger,reso2013_2013_03_05.txt,2013
Joe Gideon & The Shark,,Kathy Ray,reso2013_2013_03_05.txt,2013
Art Brut,,My Little Brother,reso2013_2013_03_05.txt,2013
Arctic Monkeys,,Fake Tales Of San Francisco,reso2013_2013_03_05.txt,2013
The Magnetic Fields,,The Luckiest Guy On The Lower East Side,reso2013_2013_03_05.txt,2013
Architecture In Helsinki,,Do The Whirlwind,reso2013_2013_03_05.txt,2013
Bobby Darin,,Beyond The Sea,reso2013_2013_03_05.txt,2013
Beth Jeans Houghton,,Humble Digs,reso2013_2013_03_05.txt,2013
Cloud Control,,Just For Now,reso2013_2013_03_05.txt,2013
Arrested Development,,People Every Day,reso2013_2013_03_05.txt,2013
Beastie Boys,,Get It Together,reso2013_2013_03_05.txt,2013
Cat Stevens,,Matthew And Sons,reso2013_2013_03_05.txt,2013
Lcd Soundsystem,,Give It Up,reso2013_2013_03_05.txt,2013
The Clash,,Should I Stay Or Should I Go,reso2013_2013_03_05.txt,2013
The Avalanches,,Since I Left You ,reso2013_2013_03_05.txt,2013
Kings Of Convenience,,Homesick,reso2013_2013_03_05.txt,2013
The Guild League,,Citronella,reso2013_2013_03_05.txt,2013
Iron & Wine,,Each Coming Night,reso2013_2013_03_05.txt,2013
Eels,,Souljacker Part I,reso2013_2013_03_05.txt,2013
The Lucksmiths,,How We Met,reso2013_2013_03_05.txt,2013
The Streets,,Let's Push Things Forward,reso2013_2013_03_05.txt,2013
The Lovely Eggs,,Fuck It,reso2013_2013_03_05.txt,2013
Simon & Garfunkel,,A Poem On The Underground Wall,reso2013_2013_03_05.txt,2013
Modest Mouse,,One Chance,reso2013_2013_03_05.txt,2013
Rufus Wainwright,,My Phone's On Vibrate For You,reso2013_2013_03_05.txt,2013
Yacht,,I Believe In You,reso2013_2013_03_05.txt,2013
Kate Bush,,Hands Of Love,reso2013_2013_03_05.txt,2013
Entire Cities,,Coffee,reso2013_2013_03_05.txt,2013
Friendly Fires,,Jump In The Pool,reso2013_2013_03_05.txt,2013
Lcd Soundsystem,,Losing My Edge,reso2013_2013_03_05.txt,2013
Darren Hanlon,Shelley Short,We All Cope In Different Ways ,trifle_2020_08_04.txt,2020
Haiku Hands,,Fashion Model Art ,trifle_2020_08_04.txt,2020
Idles,,Never Fight A Man With A Perm ,trifle_2020_08_04.txt,2020
Jeffrey Lewis & The Voltage,,Take It For Granted ,trifle_2020_08_04.txt,2020
Iron & Wine,,The Trapeze Swinger ,trifle_2020_08_04.txt,2020
Daniel Blumberg,,Sidestep Summer ,trifle_2020_08_04.txt,2020
Iron & Wine & Ben Bridwell,,This Must Be The Place (Naive Melody),trifle_2020_08_04.txt,2020
Lcd Soundsystem,,Thrills ,trifle_2020_08_04.txt,2020
Dan Deacon,,When I Was Done Dying ,trifle_2020_08_04.txt,2020
Simon & Garfunkel,,Cecilia ,trifle_2020_08_04.txt,2020
David Byrne,,Everybody's Coming To My House,trifle_2020_08_04.txt,2020
Momus,,Working From Home,trifle_2020_08_05.txt,2020
Iron & Wine,,Naked As We Came,trifle_2020_08_05.txt,2020
The Tallest Man On Earth,,My Dear,trifle_2020_08_05.txt,2020
Darren Hanlon,,All These Things,trifle_2020_08_05.txt,2020
Cornershop,,England Is A Garden,trifle_2020_08_05.txt,2020
Super Furry Animals,,The Teacher,trifle_2020_08_05.txt,2020
Stornaway,,Zorbing,trifle_2020_08_05.txt,2020
Ben Folds,,Learn To Live With What You Are,trifle_2020_08_05.txt,2020
King Creosote & Jon Hopkins,,John Taylor's Month Away,trifle_2020_08_06.txt,2020
Lizzo,,Ain't I,trifle_2020_08_06.txt,2020
Yard Act,,Fixer Upper,trifle_2020_08_06.txt,2020
Courtney Barnett,,Depreston,trifle_2020_08_06.txt,2020
Darren Hanlon,,House,trifle_2020_08_06.txt,2020
Dream Wife,,So When You Gonna...,trifle_2020_08_06.txt,2020
The Beta Band,,Dry The Rain ,trifle_2020_08_06.txt,2020
Haiku Hands,,Not About You,trifle_2020_08_06.txt,2020
Anna Meredith,,Nautilus,trifle_2020_08_06.txt,2020
John Grant,,Voodoo Doll,trifle_2020_08_06.txt,2020
Nadine Shah,,Club Cougar,trifle_2020_08_06.txt,2020
Melt Yourself Down,,Every Single Day,trifle_2020_08_06.txt,2020
Yard Act,,The Trapper's Pelts,trifle_2020_08_06.txt,2020
Man & The Echo,,A Capable Man,trifle_2020_08_07.txt,2020
Idles,,Grounds,trifle_2020_08_07.txt,2020
Terence Trent D'arby,,Sign Your Name,trifle_2020_08_07.txt,2020
The Grates,,Inside Outside,trifle_2020_08_07.txt,2020
St. Vincent,,Masseduction,trifle_2020_08_07.txt,2020
Talking Heads,,Once In A Lifetime,trifle_2020_08_07.txt,2020
Nadine Shah,,Ladies For Babies,trifle_2020_08_07.txt,2020
Petula Clark,,Downtown,trifle_2020_08_07.txt,2020
Holly Herndon,,Eternal,trifle_2020_08_07.txt,2020
Peaches,,Solid Gold Easy Action,trifle_2020_08_07.txt,2020
Martha Hill,,Grilled Cheese,trifle_2020_08_07.txt,2020
Family Selection Box,,Here Comes The Wave,trifle_2020_08_07.txt,2020
Hen Ogledd,,Trouble,trifle_2020_08_07.txt,2020
Haley Heynderickx,,Oom Sha La La,trifle_2020_08_07.txt,2020
The Grates,,Inside Outside,trifle_2020_08_11.txt,2020
Bonnie "Prince" Billy,,I See A Darkness,trifle_2020_08_11.txt,2020
Louden Wainwright Iii,,You Rascal You (I'll Be Glad When You're Dead),trifle_2020_08_11.txt,2020
Pj Harvey,,Dress (Demo),trifle_2020_08_11.txt,2020
Black Pumas,,Fire,trifle_2020_08_11.txt,2020
Man & The Echo,,I Don't Give A Fuck What You Reckon,trifle_2020_08_11.txt,2020
Death Cab For Cutie,,I Dreamt We Spoke Again,trifle_2020_08_11.txt,2020
Kings Of Convenience,,Love Is No Big Truth,trifle_2020_08_11.txt,2020
Villagers,,Again,trifle_2020_08_11.txt,2020
Richard Dawson,,Jogging,trifle_2020_08_11.txt,2020
Peaches,,Dick In The Air,trifle_2020_08_11.txt,2020
Childish Gambino,,This Is America,trifle_2020_08_11.txt,2020
Ron Tutt,,Drum Improvisation,trifle_2020_08_11.txt,2020
Darren Hayman,,I Tried And I Tried And I Failed ,trifle_2020_08_12.txt,2020
Lucksmiths,,T-Shirt Weather ,trifle_2020_08_12.txt,2020
Lcd Soundsystem,,North American Scum ,trifle_2020_08_12.txt,2020
Charlotte AdigéRy,,High Lights  ,trifle_2020_08_12.txt,2020
Dream Wife,,Let's Make Out ,trifle_2020_08_12.txt,2020
Idles,,Well Done ,trifle_2020_08_12.txt,2020
Daniel Blumberg,,Bound ,trifle_2020_08_12.txt,2020
Kokoko!,,Tokoliana ,trifle_2020_08_12.txt,2020
Jeffrey Lewis & The Voltage,,Lps ,trifle_2020_08_12.txt,2020
Heavy Lungs,,(A Bit Of A) Birthday ,trifle_2020_08_12.txt,2020
The Magnetic Fields,,My Stupid Boyfriend ,trifle_2020_08_12.txt,2020
Battles,Sal Principato,Titanium 2 Step ,trifle_2020_08_12.txt,2020
Tullycraft,,Midi Midinette ,trifle_2020_08_12.txt,2020
Connie Converse,,Roving Woman ,trifle_2020_08_12.txt,2020
Sons Of Kemet,,The Long Night Of Octavia E Butler,trifle_2020_08_12.txt,2020
Peter Gabriel,,Sledgehammer,trifle_2020_08_13.txt,2020
Emmy The Great,,Mary,trifle_2020_08_13.txt,2020
Wye Oak,,Aeiou,trifle_2020_08_13.txt,2020
Lizzo,,Boys,trifle_2020_08_13.txt,2020
Janelle Monã¡E,,Make Me Feel,trifle_2020_08_13.txt,2020
Another Sky,,How Long?,trifle_2020_08_13.txt,2020
Nina Simone,,My Baby Just Cares For Me,trifle_2020_08_13.txt,2020
Jeffrey Lewis & The Junkyard,,To Be Objectified,trifle_2020_08_13.txt,2020
Simon & Garfunkel,,A Poem On The Underground Wall,trifle_2020_08_13.txt,2020
Melt Yourself Down,,This Is The Squeeze,trifle_2020_08_13.txt,2020
Anna Meredith,,Killjoy,trifle_2020_08_13.txt,2020
Shearwater,,Natural One,trifle_2020_08_13.txt,2020
Pretenders,,Brass In Pocket,trifle_2020_08_13.txt,2020
Gavin Osborn,,Fm2030,trifle_2020_08_13.txt,2020
The Vines,,Get Free,trifle_2020_08_13.txt,2020
The Smashing Pumpkins,,Rhinoceros,trifle_2020_08_13.txt,2020
Stornoway,,Zorbing,trifle_2020_08_14.txt,2020
Pixies,,Hey,trifle_2020_08_14.txt,2020
Super Furry Animals,,The Teacher,trifle_2020_08_14.txt,2020
Iron & Wine,,Naked As We Came,trifle_2020_08_14.txt,2020
Diagrams,,Tall Buildings,trifle_2020_08_14.txt,2020
David Byrne & St. Vincent,,I Should Watch Tv,trifle_2020_08_14.txt,2020
Inspiral Carpets,,Saturn 5,trifle_2020_08_14.txt,2020
Cornershop,,England Is A Garden,trifle_2020_08_14.txt,2020
Sal Principato,,Titanium 2 Step,trifle_2020_08_14.txt,2020
Darren Hanlon,,All These Things,trifle_2020_08_14.txt,2020
Kings Of Convenience,,The Weight Of My Words,trifle_2020_08_14.txt,2020
James,,Sometimes,trifle_2020_08_14.txt,2020
The Tallest Man On Earth,,My Dear,trifle_2020_08_14.txt,2020
You Am I,,I Live Under The Flightpath,trifle_2020_08_14.txt,2020
Huw M,,Worried Now Won't Be Worried Long,trifle_2020_08_18.txt,2020
The Boy Least Likely To,,Be Gentle With Me,trifle_2020_08_18.txt,2020
Idles,,Model Village,trifle_2020_08_18.txt,2020
Four Tet,,As Serious As Your Life,trifle_2020_08_18.txt,2020
Clarence Carter,,I'm Just A Prisoner (Of Your Good Lovin'),trifle_2020_08_18.txt,2020
Dolly Parton,,9 To 5,trifle_2020_08_18.txt,2020
Peaches,Feist,I Mean Something,trifle_2020_08_18.txt,2020
Momus,,Other Music,trifle_2020_08_18.txt,2020
Holly Throsby,,It's Only Need,trifle_2020_08_18.txt,2020
Lcd Soundsystem,,Losing My Edge,trifle_2020_08_18.txt,2020
Hecta,,Sympathy For The Auto Industry,trifle_2020_08_18.txt,2020
The Lemonheads,,It's About Time,trifle_2020_08_18.txt,2020
Eels,,Baby Let's Make It Real,trifle_2020_08_18.txt,2020
My Latest Novel,,The Reputation Of Ross Francis,trifle_2020_08_18.txt,2020
Architecture In Helsinki,,Do The Whirlwind,trifle_2020_08_18.txt,2020
Noah And The Whale,,Blue Skies,trifle_2020_08_18.txt,2020
I Am Kloot,,To You,trifle_2020_08_18.txt,2020
Automatic,,Mind Your Own Business,trifle_2020_08_19.txt,2020
The Postal Service,,Brand New Colony,trifle_2020_08_19.txt,2020
Villagers,,Love Came With All That It Brings,trifle_2020_08_19.txt,2020
Richard Hawley,,Baby You're My Light,trifle_2020_08_19.txt,2020
Doves,,There Goes The Fear,trifle_2020_08_19.txt,2020
Yo La Tengo,,Our Way To Fall,trifle_2020_08_19.txt,2020
Sufjan Stevens,,Chicago,trifle_2020_08_19.txt,2020
Deerhoof,,Life Is Suffering,trifle_2020_08_19.txt,2020
John Grant,,Black Belt,trifle_2020_08_19.txt,2020
Joan As Police Woman,,Let It Be,trifle_2020_08_19.txt,2020
Lcd Soundsystem,,Movement,trifle_2020_08_19.txt,2020
Cloud Control,,Gold Canary,trifle_2020_08_19.txt,2020
David Byrne,,Doing The Right Thing,trifle_2020_08_19.txt,2020
Super Furry Animals,,Hermann Loves Pauline,trifle_2020_08_19.txt,2020
Sault,,Up All Night,trifle_2020_08_20.txt,2020
Billy Nomates,,No,trifle_2020_08_20.txt,2020
Withered Hand,,Religious Songs,trifle_2020_08_20.txt,2020
Squid,,Houseplants,trifle_2020_08_20.txt,2020
Sun Kil Moon,,This Is Not Possible,trifle_2020_08_20.txt,2020
Dry Cleaning,,Jam After School,trifle_2020_08_20.txt,2020
The Field,,Everybody's Got To Learn Sometime,trifle_2020_08_20.txt,2020
Bright Eyes,Nick Zin,Hit The Switch,trifle_2020_08_20.txt,2020
Kimya Dawson,,So Nice So Smart,trifle_2020_08_20.txt,2020
Regina Spektor,,Fidelity,trifle_2020_08_20.txt,2020
Momus,,Ten Foot Hut,trifle_2020_08_20.txt,2020
Fiona Apple,,Fetch The Bolt Cutters,trifle_2020_08_20.txt,2020
Clarence Carter,,Patches,trifle_2020_08_21.txt,2020
Field Music,,Coffee Or Wine,trifle_2020_08_21.txt,2020
Slow Club,,It Doesn't Have To Be Beautiful,trifle_2020_08_21.txt,2020
Terence Trent D'arby,,Dance Little Sister,trifle_2020_08_21.txt,2020
Deerful,,Loop,trifle_2020_08_21.txt,2020
Gil Scott-Heron,,The Revolution Will Not Be Televised,trifle_2020_08_21.txt,2020
Emmy The Great,,Algorithm,trifle_2020_08_21.txt,2020
Pikelet,,The Neighbour's Grass,trifle_2020_08_21.txt,2020
